destination_Organization_id,id,amountUSD,budgetYear,createdAt,date,decisionDate,description,firstReportedDate,flowType,newMoney,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,source_Organization_id,source_UsageYear_id,Donor,source_UsageYear_name,destination_Plan_id,destination_GlobalCluster_id,destination_Location_id,destination_iso3,destination_Project_id,destination_UsageYear_id,destination_Plan_name,Recipient.Organization,destination_GlobalCluster_name,Destination.Country,destination_Project_name,destination_UsageYear_name,report_type,report_organisation,report_channel,report_date,originalAmount,source_Location_id,source_iso3,source_Location_name,destination_Emergency_id,destination_Emergency_name,refCode,source_GlobalCluster_id,source_GlobalCluster_name,exchangeRate,source_Plan_id,source_Plan_name,grandBargainEarmarkingType,source_Emergency_id,source_Emergency_name,source_Project_id,source_Project_name,destination_Cluster_id,destination_Cluster_name,source_Cluster_id,source_Cluster_name,Recipient.Organization.Type,analysis_date,flow_date_type,emergency_boundary,plan_boundary,description_search_flag,potential_overlap_flag
1944,199671,55824,2018,2019-10-21T10:55:21.107Z,2019-08-06T00:00:00Z,2018-10-01T00:00:00Z,Support for response to Sulawesi,2019-08-06T00:00:00Z,Standard,t,AUD,Traditional aid,,paid,2019-10-21,1,incoming,single,4391,39,"Australia, Government of",2018,"","",104,IDN,,40,"",International Planned Parenthood Federation,"",Indonesia,"",2019,Primary,"Australia, Government of",Email,2019-08-06T00:00:00.000Z,78489,14,AUS,Australia,775,INDONESIA - Tsunami – December 2018,"","","",1.406,"","","","","",,"","","","","",NGO,2018-10-01,disbursement date,,,TRUE,FALSE
1944,199672,77441,2018,2019-10-21T10:55:40.138Z,2019-08-06T00:00:00Z,2018-10-01T00:00:00Z,Support for response to Sulawesi,2019-08-06T00:00:00Z,Standard,t,AUD,Traditional aid,,paid,2019-10-21,1,incoming,single,4391,39,"Australia, Government of",2018,"","",104,IDN,,40,"",International Planned Parenthood Federation,"",Indonesia,"",2019,Primary,"Australia, Government of",Email,2019-08-06T00:00:00.000Z,108882,14,AUS,Australia,775,INDONESIA - Tsunami – December 2018,"","","",1.406,"","","","","",,"","","","","",NGO,2018-10-01,disbursement date,,,TRUE,FALSE
2370,199674,220484,2018,2019-10-21T10:57:06.764Z,2019-08-06T00:00:00Z,2018-10-01T00:00:00Z,Support for response to Sulawesi,2019-08-06T00:00:00Z,Standard,t,AUD,Traditional aid,,paid,2019-10-21,1,incoming,single,4391,39,"Australia, Government of",2018,"","",104,IDN,,40,"",Association of Southeast Asian Nations,"",Indonesia,"",2019,Primary,"Australia, Government of",Email,2019-08-06T00:00:00.000Z,310000,14,AUS,Australia,775,INDONESIA - Tsunami – December 2018,"","","",1.406,"","","","","",,"","","","","",Inter-governmental,2018-10-01,disbursement date,,,TRUE,FALSE
2573,191710,677821,2019,2019-05-22T15:15:35.971Z,2019-02-01T00:00:00Z,2019-02-01T00:00:00Z,Shelter assistance to the Earthquake and Tsunami Affected Population in Sulawesi Island,2019-03-05T00:00:00Z,Standard,t,JPY,Traditional aid,,paid,2019-05-22,1,incoming,single,4537,40,"Japan, Government of",2019,"",4,104,IDN,,40,"",Peace Winds Japan,Emergency Shelter and NFI,Indonesia,"",2019,Primary,"Japan, Government of",Email,2018-03-05T00:00:00.000Z,74289151,112,JPN,Japan,"","","","","",109.6,"","",earmarked,"","",,"","","","","",NGO,2019-02-01,approved date,,,TRUE,FALSE
2573,191712,729103,2019,2019-05-22T15:16:45.394Z,2019-02-01T00:00:00Z,2019-02-01T00:00:00Z,"Recovery of water supply network for earthquake affected people in Sembalun, Northeast Lombok Island",2019-03-05T00:00:00Z,Standard,t,JPY,Traditional aid,,paid,2019-05-22,1,incoming,single,4537,40,"Japan, Government of",2019,"",11,104,IDN,,40,"",Peace Winds Japan,Water Sanitation Hygiene,Indonesia,"",2019,Primary,"Japan, Government of",Email,2018-03-05T00:00:00.000Z,79909732,112,JPN,Japan,"","","","","",109.6,"","",earmarked,"","",,"","","","","",NGO,2019-02-01,approved date,,,TRUE,FALSE
2573,194822,744696,2019,2019-07-02T17:13:51.598Z,2019-06-26T00:00:00Z,"",Shelter construction for earthquake and tsunami affected Families in the Central Sulawesi,2019-07-02T00:00:00Z,Standard,t,JPY,Traditional aid,,paid,2019-07-02,1,incoming,single,4537,40,"Japan, Government of",2019,"",4,104,IDN,,40,"",Peace Winds Japan,Emergency Shelter and NFI,Indonesia,"",2019,Primary,"Japan, Government of",Email,2019-07-02T00:00:00.000Z,80293144,112,JPN,Japan,775,INDONESIA - Tsunami – December 2018,"","","",107.82,"","",earmarked,"","",,"","","","","",NGO,2019-06-26,disbursement date,,,TRUE,FALSE
2634,191364,35860,,2019-05-20T09:31:15.241Z,2019-03-22T00:00:00Z,2019-03-22T00:00:00Z,"Monitoring and evaluation of projects implemented by JPF member NGOs in Lombok and Sulawesi, Indonesia",2019-05-08T00:00:00Z,Standard,t,JPY,Traditional aid,,paid,2019-05-20,1,incoming,single,4537,40,"Japan, Government of",2019,"","",104,IDN,,40,"",Japan Platform,"",Indonesia,"",2019,Primary,"Japan, Government of",Email,2019-05-08T00:00:00.000Z,3973265,112,JPN,Japan,"","","","","",110.8,"","",earmarked,"","",,"","","","","",NGO,2019-03-22,approved date,,,TRUE,FALSE
3046,194824,421069,2019,2019-07-02T17:23:07.463Z,2019-06-26T00:00:00Z,"",Shelter construction for earthquake and tsunami affected Families in the Central Sulawesi,2019-07-02T00:00:00Z,Standard,t,JPY,Traditional aid,,paid,2019-07-02,1,incoming,single,4537,40,"Japan, Government of",2019,"",4,104,IDN,,40,"",Good Neighbours Inc,Emergency Shelter and NFI,Indonesia,"",2019,Primary,"Japan, Government of",Email,2019-07-02T00:00:00.000Z,45399687,112,JPN,Japan,775,INDONESIA - Tsunami – December 2018,"","","",107.82,"","",earmarked,"","",,"","","","","",NGO,2019-06-26,disbursement date,,,TRUE,FALSE
3049,194303,691085,,2019-06-25T13:41:14.452Z,2018-10-03T00:00:00Z,"","Meeting basic reproductive health needs and protecting women, girls and affected population in Central Sulawesi disaster affected areas: Moving from emergency to the recovery and rehabilitation phase.",2019-06-21T00:00:00Z,Standard,t,AUD,Traditional aid,,paid,2019-06-25,1,incoming,single,4391,39,"Australia, Government of",2018,"",6,104,IDN,,40,"",World Food Programme,Food Security,Indonesia,"",2019,Primary,"Australia, Government of",Email,2019-06-21T00:00:00.000Z,1000000,14,AUS,Australia,"","","","","",1.447,"","",earmarked,"","",,"","","","","",UN agency,2018-10-03,disbursement date,,,TRUE,FALSE
3238,203220,110011,2019,2019-12-20T04:25:37.102Z,2019-12-19T00:00:00Z,2019-12-19T00:00:00Z,Recovery for households affected by the tsunami in 2018 - Indonesia (2019 portion),2019-12-19T00:00:00Z,Standard,t,EUR,Traditional aid,203219,commitment,2019-12-23,1,incoming,single,4384,40,"Luxembourg, Government of",2019,"",4,104,IDN,,40,"",CARE International,Emergency Shelter and NFI,Indonesia,"",2019,Primary,"Luxembourg, Government of",From EDRIS,2019-12-19T00:00:00.000Z,100000,130,LUX,Luxembourg,"","",AH/CIL/2019/0004,"","",0.909,"","",earmarked,"","",,"","","","","",NGO,2019-12-19,reported date,,,TRUE,FALSE
3238,203221,109736,2020,2019-12-20T04:25:37.527Z,2019-12-19T00:00:00Z,2019-12-19T00:00:00Z,Recovery for households affected by the tsunami in 2018 - Indonesia (2020 portion),2019-12-19T00:00:00Z,Standard,t,EUR,Traditional aid,203219,commitment,2019-12-23,1,incoming,single,4384,41,"Luxembourg, Government of",2020,"",4,104,IDN,,41,"",CARE International,Emergency Shelter and NFI,Indonesia,"",2020,Primary,"Luxembourg, Government of",From EDRIS,2019-12-19T00:00:00.000Z,99750,130,LUX,Luxembourg,"","",AH/CIL/2019/0004,"","",0.909,"","",earmarked,"","",,"","","","","",NGO,2019-12-19,reported date,,,TRUE,FALSE
3243,199675,355619,2018,2019-10-21T10:57:39.478Z,2019-08-06T00:00:00Z,2018-10-01T00:00:00Z,Support for response to Sulawesi,2019-08-06T00:00:00Z,Standard,t,AUD,Traditional aid,,paid,2019-10-21,1,incoming,single,4391,39,"Australia, Government of",2018,"","",104,IDN,,40,"",Asian Development Bank,"",Indonesia,"",2019,Primary,"Australia, Government of",Email,2019-08-06T00:00:00.000Z,500000,14,AUS,Australia,775,INDONESIA - Tsunami – December 2018,"","","",1.406,"","","","","",,"","","","","",Inter-governmental,2018-10-01,disbursement date,,,TRUE,FALSE
4293,191130,647948,,2019-05-14T12:58:20.015Z,2019-02-19T00:00:00Z,2019-02-19T00:00:00Z,"Meeting basic reproductive health needs and protecting women, girls and affected population in Central Sulawesi disaster affected areas: Moving from emergency to the recovery and rehabilitation phase.",2019-05-06T00:00:00Z,Standard,t,AUD,Traditional aid,,paid,2019-05-14,1,incoming,single,4391,40,"Australia, Government of",2019,"",10 | 7,104,IDN,,40,"",United Nations Population Fund,Protection | Health,Indonesia,"",2019,Primary,United Nations Population Fund,Email,2019-05-06T00:00:00.000Z,900000,14,AUS,Australia,"","",AUB03,"","",1.389,"","",earmarked,"","",,"","","","","",UN agency,2019-02-19,approved date,,,TRUE,FALSE
4356,185787,50000,,2018-12-27T09:11:38.661Z,2018-12-23T00:00:00Z,2018-12-23T00:00:00Z,Humanitarian aid to support those affected by the tsunami in Indonesia.,2018-12-23T00:00:00Z,Standard,f,"",Traditional aid,,commitment,2018-12-27,1,internal,single,2173,39,Singapore Red Cross Society,2018,"","",104,IDN,,39,"","Indonesia, Government of","",Indonesia,"",2018,Primary,Singapore Red Cross Society,Web site,2018-12-23T00:00:00.000Z,,201,SGP,Singapore,775,INDONESIA - Tsunami – December 2018,"","","",,"","","","","",,"","","","","",Government,2018-12-23,reported date,,,TRUE,FALSE
4393,185972,29304,,2019-01-02T14:22:06.131Z,2018-12-27T00:00:00Z,2018-12-27T00:00:00Z,In response to the IFRC Emergency Appeal for Tsunami Sunda Strait (P006382),2018-12-27T00:00:00Z,Standard,t,CAD,Traditional aid,,commitment,2019-01-02,1,incoming,single,2928,39,"Canada, Government of",2018,"",11 | 4 | 7,104,IDN,,39,"",International Federation of Red Cross and Red Crescent Societies,Water Sanitation Hygiene | Emergency Shelter and NFI | Health,Indonesia,"",2018,Primary,"Canada, Government of",Email,2018-12-27T00:00:00.000Z,40000,40,CAN,Canada,775,INDONESIA - Tsunami – December 2018,P006382,"","",1.365,"","","","","",,"","","","","",Red Cross/Red Crescent,2018-12-27,reported date,,,TRUE,FALSE
4393,195641,1023192,,2019-07-18T12:47:48.905Z,2019-07-18T00:00:00Z,2019-01-31T00:00:00Z,"Grant contribution to the International Federation of the Red Cross (IFRC) for response activities following a tsunami in Sunda Strait, Indonesia.",2019-07-18T00:00:00Z,Standard,t,NZD,Traditional aid,,paid,2019-07-18,1,incoming,single,5369,40,"New Zealand, Government of",2019,"","",104,IDN,,40,"",International Federation of Red Cross and Red Crescent Societies,"",Indonesia,"",2019,Primary,"New Zealand, Government of",Email,2019-07-18T00:00:00.000Z,1500000,160,NZL,New Zealand,775,INDONESIA - Tsunami – December 2018,"","","",1.466,"","",earmarked,"","",,"","","","","",Red Cross/Red Crescent,2019-01-31,disbursement date,,,TRUE,FALSE
4820,199676,1137980,2018,2019-10-21T10:58:59.048Z,2019-08-06T00:00:00Z,2018-10-01T00:00:00Z,Support for response to Sulawesi,2019-08-06T00:00:00Z,Standard,t,AUD,Traditional aid,,paid,2019-10-21,1,incoming,single,4391,39,"Australia, Government of",2018,"","",104,IDN,,40,"",World Bank,"",Indonesia,"",2019,Primary,"Australia, Government of",Email,2019-08-06T00:00:00.000Z,1600000,14,AUS,Australia,775,INDONESIA - Tsunami – December 2018,"","","",1.406,"","","","","",,"","","","","",Inter-governmental,2018-10-01,disbursement date,,,TRUE,FALSE
4962,188229,179983,,2019-03-14T14:56:57.041Z,2019-02-22T00:00:00Z,2019-02-22T00:00:00Z,Distribution of materials for constructing temporary shelters and child protection for tsunami and earthquake victims,2019-03-13T00:00:00Z,Standard,t,JPY,Traditional aid,,paid,2019-03-14,1,incoming,single,4537,40,"Japan, Government of",2019,"",4,104,IDN,,40,"",PARCIC,Emergency Shelter and NFI,Indonesia,"",2019,Primary,"Japan, Government of",Email,2019-03-13T00:00:00.000Z,19933127,112,JPN,Japan,"","","","","",110.75,"","","","","",,"","","","","",NGO,2019-02-22,approved date,,,TRUE,FALSE
4962,194823,731065,,2019-07-02T17:21:09.175Z,2019-06-26T00:00:00Z,"",Shelter construction for earthquake and tsunami affected families in the Central Sulawesi,2019-07-02T00:00:00Z,Standard,t,JPY,Traditional aid,,paid,2019-07-02,1,incoming,single,4537,40,"Japan, Government of",2019,"",4,104,IDN,,40,"",PARCIC,Emergency Shelter and NFI,Indonesia,"",2019,Primary,"Japan, Government of",Email,2019-07-02T00:00:00.000Z,78823435,112,JPN,Japan,775,INDONESIA - Tsunami – December 2018,"","","",107.82,"","","","","",,"","","","","",NGO,2019-06-26,disbursement date,,,TRUE,FALSE
576,199668,238265,2018,2019-10-21T10:50:08.039Z,2019-08-06T00:00:00Z,2018-10-01T00:00:00Z,Support for response to Sulawesi,2019-08-06T00:00:00Z,Standard,t,AUD,Traditional aid,,paid,2019-10-21,1,incoming,single,4391,39,"Australia, Government of",2018,"","",104,IDN,,40,"",Muhammadiyah Disaster Management Center,"",Indonesia,"",2019,Primary,"Australia, Government of",Email,2019-08-06T00:00:00.000Z,335000,14,AUS,Australia,775,INDONESIA - Tsunami – December 2018,"","","",1.406,"","","","","",,"","","","","",Private organization/foundation,2018-10-01,disbursement date,,,TRUE,FALSE
576,199669,46230,2018,2019-10-21T10:50:37.384Z,2019-08-06T00:00:00Z,2018-10-01T00:00:00Z,Support for response to Sulawesi,2019-08-06T00:00:00Z,Standard,t,AUD,Traditional aid,,paid,2019-10-21,1,incoming,single,4391,39,"Australia, Government of",2018,"","",104,IDN,,40,"",Muhammadiyah Disaster Management Center,"",Indonesia,"",2019,Primary,"Australia, Government of",Email,2019-08-06T00:00:00.000Z,65000,14,AUS,Australia,775,INDONESIA - Tsunami – December 2018,"","","",1.406,"","","","","",,"","","","","",Private organization/foundation,2018-10-01,disbursement date,,,TRUE,FALSE
