destination_Organization_id,id,amountUSD,budgetYear,createdAt,date,decisionDate,description,firstReportedDate,flowType,newMoney,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,source_Organization_id,source_UsageYear_id,Donor,source_UsageYear_name,destination_Plan_id,destination_GlobalCluster_id,destination_Location_id,destination_iso3,destination_Project_id,destination_UsageYear_id,destination_Plan_name,Recipient.Organization,destination_GlobalCluster_name,Destination.Country,destination_Project_name,destination_UsageYear_name,report_type,report_organisation,report_channel,report_date,originalAmount,source_Location_id,source_iso3,source_Location_name,destination_Emergency_id,destination_Emergency_name,refCode,source_GlobalCluster_id,source_GlobalCluster_name,exchangeRate,source_Plan_id,source_Plan_name,grandBargainEarmarkingType,source_Emergency_id,source_Emergency_name,source_Project_id,source_Project_name,destination_Cluster_id,destination_Cluster_name,source_Cluster_id,source_Cluster_name,Recipient.Organization.Type,analysis_date,flow_date_type,emergency_boundary,plan_boundary,description_search_flag,potential_overlap_flag
4398,126453,600334,2015,2015-03-30T09:27:00Z,2015-04-06T00:00:00Z,2015-03-27T00:00:00Z,Restoration and Improvement of health services and public health interventions in cyclone affected areas,2015-03-28T08:00:31Z,Standard,f,USD,Traditional aid,,paid,2015-09-16,1,internal,single,4762,37,Central Emergency Response Fund,2015,483,7,241,VUT,41313,37,Humanitarian Action Plan/ERP for Vanuatu,World Health Organization,Health,Vanuatu,Restoration and improvement of health services and public health interventions in cyclone affected areas,2015,Primary,Central Emergency Response Fund,From CERF,2015-03-28T08:00:31.000Z,,"","","",628,VANUATU - Tropical Cyclone Pam - March 2015,1151:15-RR-WHO-012:VUT-15/H/78711/122,"","",,"","",unearmarked,"","",,"",1973,Health and Nutrition,"","",UN agency,2015-03-27,disbursement date,Incoming,Incoming,FALSE,FALSE
4399,126457,211375,2015,2015-03-30T09:27:00Z,2015-04-06T00:00:00Z,2015-03-27T00:00:00Z,Immediate assistance to re-establish food security in communities affected by TC Pam,2015-03-28T08:00:31Z,Standard,f,USD,Traditional aid,,paid,2017-11-21,1,internal,single,4762,37,Central Emergency Response Fund,2015,483,26512,241,VUT,41301,37,Humanitarian Action Plan/ERP for Vanuatu,Food & Agriculture Organization of the United Nations,Agriculture,Vanuatu,Support to rapid resumption of agricultural production,2015,Primary,Central Emergency Response Fund,From CERF,2015-03-28T08:00:31.000Z,,"","","",628,VANUATU - Tropical Cyclone Pam - March 2015,1145:15-RR-FAO-016:VUT-15/F/78698/123,"","",,"","",unearmarked,"","",,"",1972,Food Security and Agriculture,"","",UN agency,2015-03-27,disbursement date,Incoming,Incoming,FALSE,FALSE
4813,126285,142700,2015,2015-03-25T10:43:00Z,2015-03-18T00:00:00Z,2015-03-18T00:00:00Z,Small-scale/epid. / Humanitarian assistance in emergency telecommunications for populations affected by Cyclone Pam in Vanuatu. (ECHO/DRF/BUD/2015/91004),2015-03-25T15:01:25Z,Standard,t,EUR,Traditional aid,152860,commitment,2017-11-21,1,incoming,single,8523,37,European Commission's Humanitarian Aid and Civil Protection Department,2015,"",5,241,VUT,,37,"",Telecom Sans Frontieres,Emergency Telecommunications,Vanuatu,"",2015,Primary,European Commission's Humanitarian Aid and Civil Protection Department,From EDRIS,2015-03-25T15:01:25.000Z,130000,"","","",628,VANUATU - Tropical Cyclone Pam - March 2015,"ECHO/DRF/BUD/2015/91004, [EDRIS:-31192]","","",0.911002,"","","","","",,"","","","","",NGO,2015-03-18,approved date,Incoming,,FALSE,FALSE
703,125812,167870,2015,2015-03-17T09:57:00Z,2015-03-15T00:00:00Z,2015-03-15T00:00:00Z,"Emergency Assistance to Vanuatu in Response to the Cyclone Disaster (Sleeping pads, Plastic sheets)",2015-03-17T09:57:00Z,Standard,t,JPY,Traditional aid,,commitment,2015-03-17,1,incoming,single,4537,37,"Japan, Government of",2015,"",4,241,VUT,,37,"","Vanuatu, Government of",Emergency Shelter and NFI,Vanuatu,"",2015,Primary,"Japan, Government of",Other,2015-03-17T09:57:00.000Z,20000000,112,JPN,Japan,628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",119.1398,"","","","","",,"","","","","",Government,2015-03-15,approved date,Incoming,,FALSE,FALSE
703,126207,250000,2015,2015-03-23T11:35:00Z,2015-03-21T00:00:00Z,2015-03-21T00:00:00Z,Immediate cash assistance to help in the relief and rehabilitation efforts,2015-03-23T11:35:00Z,Standard,t,USD,Traditional aid,,commitment,2015-03-23,1,incoming,single,4846,37,"India, Government of",2015,"",2,241,VUT,,37,"","Vanuatu, Government of",Early Recovery,Vanuatu,"",2015,Primary,"India, Government of",Other,2015-03-23T11:35:00.000Z,,103,IND,India,628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",,"","","","","",,"","","","","",Government,2015-03-21,approved date,Incoming,,FALSE,FALSE
703,126096,0,2015,2015-03-20T10:13:00Z,2015-03-19T00:00:00Z,2015-03-19T00:00:00Z,in kind - dispatch two Japan Disaster Relief (JDR) advance and medical teams; and additional survey team to Vanuatu in order to identify the needs of the affected areas and coordinate the possibility of further assistance,2015-03-20T10:13:00Z,Standard,t,JPY,Traditional aid,,commitment,2015-03-20,1,incoming,single,4537,37,"Japan, Government of",2015,"",26480,241,VUT,,37,"","Vanuatu, Government of",Coordination and support services,Vanuatu,"",2015,Primary,"Japan, Government of",Other,2015-03-20T10:13:00.000Z,,112,JPN,Japan,628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",,"","","","","",,"","","","","",Government,2015-03-19,approved date,Incoming,,FALSE,FALSE
703,126209,700000,2015,2015-03-23T11:45:00Z,2015-03-25T00:00:00Z,2015-03-25T00:00:00Z,Emergency relief efforts in countries affected by TC Pam (GOV-2015-001),2015-03-23T11:45:00Z,Standard,t,USD,Traditional aid,,paid,2015-04-10,1,incoming,single,100,37,"United Arab Emirates, Government of",2015,"","",241,VUT,,37,"","Vanuatu, Government of","",Vanuatu,"",2015,Primary,"United Arab Emirates, Government of",Other,2015-03-23T11:45:00.000Z,,235,ARE,United Arab Emirates,628,VANUATU - Tropical Cyclone Pam - March 2015,GOV-2015-001,"","",,"","","","","",,"","","","","",Government,2015-03-25,approved date,Incoming,,FALSE,FALSE
703,126306,100000,2015,2015-03-25T12:01:00Z,2015-03-19T00:00:00Z,2015-03-19T00:00:00Z,"AFT?s affiliated companies, including The Global Companies, South Pacific Tuna Corporation and Atlantic Natural Foods, LLC, which owns the Loma Linda brand, are committed to providing more than $100,000 USD in foodstuffs to Vanuatu residents. The company will organize its aid distribution through the government and private agencies that are coordinating relief efforts.",2015-03-25T12:01:00Z,Standard,t,USD,Traditional aid,,paid,2015-03-25,1,incoming,single,4543,37,Private (individuals & organizations),2015,"",6,241,VUT,,37,"","Vanuatu, Government of",Food Security,Vanuatu,"",2015,Primary,Private (individuals & organizations),Other,2015-03-25T12:01:00.000Z,,"","","",628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",,"","","","","",,"","","","","",Government,2015-03-19,approved date,Incoming,,FALSE,FALSE
703,126578,70188,2015,2015-03-31T15:49:00Z,2015-03-26T00:00:00Z,2015-03-26T00:00:00Z,"The company spent $97,000 getting two Christchurch-based BK117 and Squirrel AS350 helicopters and four crew to Vanuatu. They arrived on Friday and are assisting two other helicopters operated by Vanuatu Helicopters, a company owned by Garden City Helicopters. Also, Vanuatu Helicopters has launched an online funding campaign to raise $200,000 so work can continue.",2015-03-31T15:49:00Z,Standard,t,NZD,Traditional aid,,paid,2017-11-21,1,incoming,single,4543,37,Private (individuals & organizations),2015,"",1,241,VUT,,37,"","Vanuatu, Government of",Camp Coordination / Management,Vanuatu,"",2015,Primary,Private (individuals & organizations),Other,2015-03-31T15:49:00.000Z,97000,"","","",628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",1.382003,"","","","","",,"","","","","",Government,2015-03-26,approved date,Incoming,,FALSE,FALSE
703,126579,0,2015,2015-03-31T15:51:00Z,2015-03-25T00:00:00Z,2015-03-25T00:00:00Z,"The P&O cruise ship Pacific Dawn has arrived in Port Vila , Vanuatu it's the first cruise ship to visit since the the capital was devastated by Cyclone Pam. The Pacific Dawn delivered aid and donations from the passengers aboard the ship.The close to 2000 guests onboard donated canned fruit, toiletries, clothes and toys totalling 6 pallet loads of goods. The Pacific Dawn also delivered 75 tents , 192 tarpaulins , bottled water, cleaning products , and three industrial grade mulchers . Also with the aim of carrying relief supplies for Vanuatu, Pacific Pearl is csheduled to arrive in port on 28 Mar. Collaborating with Save the Children. Carrying a supply of bottled water and a generator. Plans are currently being developed for Carnival Australia ships sailing to Vanuatu to also carry building materials",2015-03-31T15:51:00Z,Standard,t,USD,Traditional aid,,paid,2015-03-31,1,incoming,single,4543,37,Private (individuals & organizations),2015,"",4,241,VUT,,37,"","Vanuatu, Government of",Emergency Shelter and NFI,Vanuatu,"",2015,Primary,Private (individuals & organizations),Other,2015-03-31T15:51:00.000Z,,"","","",628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",,"","","","","",,"","","","","",Government,2015-03-25,approved date,Incoming,,FALSE,FALSE
703,126483,327556,2015,2015-03-30T15:08:00Z,2015-03-31T00:00:00Z,2015-03-31T00:00:00Z,"in kind - Mobile Power stations - 2 pcs; 10-person tents - 40 pcs; 30-person tents - 40 pcs; Blankets - 4000 pcs.; Sugar - 2 MT; Canned milk - 10,0064 MT; Canned  meat - 13,4 MT; Canned meat - 13,4 MT;",2015-03-30T15:08:00Z,Standard,t,USD,Traditional aid,,paid,2015-03-30,1,incoming,single,3006,37,"Russian Federation, Government of",2015,"","",241,VUT,,37,"","Vanuatu, Government of","",Vanuatu,"",2015,Primary,"Russian Federation, Government of",Other,2015-03-30T15:08:00.000Z,,184,RUS,Russian Federation,628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",,"","","","","",,"","","","","",Government,2015-03-31,approved date,Incoming,,FALSE,FALSE
703,127663,84488,2015,2017-03-21T17:16:38.365Z,2015-03-20T00:00:00Z,2015-03-20T00:00:00Z,Deployment of NZ Fire Service Urban Search and Rescue Team,2015-04-21T00:00:00Z,Standard,t,NZD,Traditional aid,,paid,2017-03-21,2,incoming,single,5369,37,"New Zealand, Government of",2015,"",26480,241,VUT,,37,"","Vanuatu, Government of",Coordination and support services,Vanuatu,"",2015,Primary,"New Zealand, Government of",Email,2017-03-01T00:00:00.000Z,116763,160,NZL,New Zealand,628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",1.382,"","","","","",,"","","","","",Government,2015-03-20,approved date,Incoming,,FALSE,FALSE
703,127664,123867,2015,2017-03-21T17:14:16.430Z,2015-03-20T00:00:00Z,2015-03-20T00:00:00Z,Deployment of a NZ Medical Assistance Team.,2015-04-21T00:00:00Z,Standard,t,NZD,Traditional aid,,paid,2017-03-21,2,incoming,single,5369,37,"New Zealand, Government of",2015,"",7,241,VUT,,37,"","Vanuatu, Government of",Health,Vanuatu,"",2015,Primary,"New Zealand, Government of",Email,2017-03-01T00:00:00.000Z,171184,160,NZL,New Zealand,628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",1.382,"","","","","",,"","","","","",Government,2015-03-20,approved date,Incoming,,FALSE,FALSE
703,127673,36179,2015,2015-04-21T16:44:00Z,2015-03-14T00:00:00Z,2015-03-14T00:00:00Z,Contribution through the High Commission to the Government of Vanuatu following Tropical Cyclone Pam.,2015-04-21T16:44:00Z,Standard,t,NZD,Traditional aid,,paid,2015-04-21,1,incoming,single,5369,37,"New Zealand, Government of",2015,"","",241,VUT,,37,"","Vanuatu, Government of","",Vanuatu,"",2015,Primary,"New Zealand, Government of",Other,2015-04-21T16:44:00.000Z,50000,160,NZL,New Zealand,628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",1.382,"","","","","",,"","","","","",Government,2015-03-14,approved date,Incoming,,FALSE,FALSE
703,128292,154083,2015,2015-05-01T17:01:00Z,2015-04-30T00:00:00Z,2015-04-30T00:00:00Z,to procure additional recovery planning and management expertise and relief distribution costs,2015-05-01T17:01:00Z,Standard,t,NZD,Traditional aid,,paid,2015-05-01,1,incoming,single,5369,37,"New Zealand, Government of",2015,"",26480,241,VUT,,37,"","Vanuatu, Government of",Coordination and support services,Vanuatu,"",2015,Primary,"New Zealand, Government of",Other,2015-05-01T17:01:00.000Z,200000,160,NZL,New Zealand,628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",1.298,"","","","","",,"","","","","",Government,2015-04-30,approved date,Incoming,,FALSE,FALSE
703,128293,770416,2015,2015-05-01T17:02:00Z,2015-04-30T00:00:00Z,2015-04-30T00:00:00Z,to help meet on going humanitarian needs by the purchase and supply of food sourced from New Zealand at concessional rates;,2015-05-01T17:02:00Z,Standard,t,NZD,Traditional aid,,paid,2015-05-01,1,incoming,single,5369,37,"New Zealand, Government of",2015,"",6,241,VUT,,37,"","Vanuatu, Government of",Food Security,Vanuatu,"",2015,Primary,"New Zealand, Government of",Other,2015-05-01T17:02:00.000Z,1000000,160,NZL,New Zealand,628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",1.298,"","","","","",,"","","","","",Government,2015-04-30,approved date,Incoming,,FALSE,FALSE
744,126271,234926,2015,2015-03-25T10:12:00Z,2015-03-23T00:00:00Z,2015-03-23T00:00:00Z,WASH Assistance to Tropical Cyclone PAM affected Populations in Vanuatu,2015-03-25T10:12:00Z,Standard,t,AUD,Traditional aid,,commitment,2015-03-25,1,incoming,single,4391,37,"Australia, Government of",2015,483,11,241,VUT,41325,37,Humanitarian Action Plan/ERP for Vanuatu,OXFAM,Water Sanitation Hygiene,Vanuatu,WASH Assistance to Tropical Cyclone PAM affected Populations in Vanuatu,2015,Primary,"Australia, Government of",Other,2015-03-25T10:12:00.000Z,300000,14,AUS,Australia,628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",1.277,"","","","","",,"",1971,"Water, Sanitation and Hygiene","","",NGO,2015-03-23,approved date,Incoming,Incoming,FALSE,FALSE
7853,125886,939702,2015,2015-03-17T15:08:00Z,2015-03-23T00:00:00Z,2015-03-23T00:00:00Z,Emergency Relief items to support communities affected by Cyclone Pam,2015-03-17T15:08:00Z,Standard,t,AUD,Traditional aid,,commitment,2015-03-25,1,incoming,single,4391,37,"Australia, Government of",2015,483,4,241,VUT,41318,37,Humanitarian Action Plan/ERP for Vanuatu,World Vision Vanuatu,Emergency Shelter and NFI,Vanuatu,Emergency Relief items to support communities affected by Cyclone Pam,2015,Primary,"Australia, Government of",Other,2015-03-17T15:08:00.000Z,1200000,14,AUS,Australia,628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",1.277,"","","","","",,"",1975,Shelter,"","",NGO,2015-03-23,approved date,Incoming,Incoming,FALSE,FALSE
7853,126471,400320,2015,2015-03-30T12:07:00Z,2015-03-20T00:00:00Z,2015-03-20T00:00:00Z,Emergency Relief items to support communities affected by Cyclone Pam  (D002352),2015-03-30T12:07:00Z,Standard,t,CAD,Traditional aid,,commitment,2015-03-30,1,incoming,single,2928,37,"Canada, Government of",2015,483,4,241,VUT,41318,37,Humanitarian Action Plan/ERP for Vanuatu,World Vision Vanuatu,Emergency Shelter and NFI,Vanuatu,Emergency Relief items to support communities affected by Cyclone Pam,2015,Primary,"Canada, Government of",Other,2015-03-30T12:07:00.000Z,500000,40,CAN,Canada,628,VANUATU - Tropical Cyclone Pam - March 2015,D002352,"","",1.249,"","","","","",,"",1975,Shelter,"","",NGO,2015-03-20,approved date,Incoming,Incoming,FALSE,FALSE
7853,127475,432113,2015,2015-04-16T16:54:00Z,2015-04-13T00:00:00Z,2015-04-13T00:00:00Z,WASH Assistance to Tropical Cyclone PAM affected Populations in Vanuatu (USAID/OFDA),2015-04-16T16:54:00Z,Standard,t,USD,Traditional aid,,commitment,2015-04-16,1,incoming,single,2933,37,"United States of America, Government of",2015,483,11,241,VUT,41328,37,Humanitarian Action Plan/ERP for Vanuatu,World Vision Vanuatu,Water Sanitation Hygiene,Vanuatu,WASH Assistance to Tropical Cyclone PAM affected Populations in Vanuatu,2015,Primary,"United States of America, Government of",Other,2015-04-16T16:54:00.000Z,,237,USA,United States,628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",,"","","","","",,"",1971,"Water, Sanitation and Hygiene","","",NGO,2015-04-13,approved date,Incoming,Incoming,FALSE,FALSE
7853,128068,1759664,2015,2015-04-29T10:49:00Z,2015-04-21T00:00:00Z,2015-04-21T00:00:00Z,Humanitarian aid for victims of cyclone Pam in Vanuatu within the scope of the Dutch Relief Alliance Joint Humanitarian Response for Vanuatu. (part of 27616(DSH0120169)),2015-04-29T10:49:00Z,Standard,t,EUR,Traditional aid,,commitment,2015-04-29,1,incoming,single,3008,37,"Netherlands, Government of",2015,"","",241,VUT,,37,"",World Vision Vanuatu,"",Vanuatu,"",2015,Primary,"Netherlands, Government of",Other,2015-04-29T10:49:00.000Z,1624170,157,NLD,Netherlands,628,VANUATU - Tropical Cyclone Pam - March 2015,"part of 27616(DSH0120169), [EDRIS:70521]","","",0.923,"","","","","",,"","","","","",NGO,2015-04-21,approved date,Incoming,,FALSE,FALSE
7853,128070,567887,2015,2015-04-29T10:48:00Z,2015-04-21T00:00:00Z,2015-04-21T00:00:00Z,Humanitarian aid for victims of cyclone Pam in Vanuatu within the scope of the Dutch Relief Alliance Joint Humanitarian Response for Vanuatu. (part of 27616(DSH0120169)),2015-04-29T11:01:27Z,Standard,t,EUR,Traditional aid,,commitment,2015-04-29,1,incoming,single,3008,37,"Netherlands, Government of",2015,483,11,241,VUT,41328,37,Humanitarian Action Plan/ERP for Vanuatu,World Vision Vanuatu,Water Sanitation Hygiene,Vanuatu,WASH Assistance to Tropical Cyclone PAM affected Populations in Vanuatu,2015,Primary,"Netherlands, Government of",From EDRIS,2015-04-29T11:01:27.000Z,524160,157,NLD,Netherlands,628,VANUATU - Tropical Cyclone Pam - March 2015,"part of 27616(DSH0120169), [EDRIS:70521]","","",0.923,"","","","","",,"",1971,"Water, Sanitation and Hygiene","","",NGO,2015-04-21,approved date,Incoming,Incoming,FALSE,FALSE
8482,127085,243043,2015,2015-04-10T11:40:00Z,2015-03-31T00:00:00Z,2015-03-31T00:00:00Z,Emergency Humanitarian Support and Early Recovery,2015-04-10T15:00:08Z,Standard,t,SEK,Traditional aid,,commitment,2015-04-10,1,incoming,single,2921,37,"Sweden, Government of",2015,"",2,241,VUT,,37,"",ACT Alliance / Church of Sweden,Early Recovery,Vanuatu,"",2015,Primary,"Sweden, Government of",From EDRIS,2015-04-10T15:00:08.000Z,2000000,216,SWE,Sweden,628,VANUATU - Tropical Cyclone Pam - March 2015,[EDRIS:70223],"","",8.229,"","","","","",,"","","","","",NGO,2015-03-31,approved date,Incoming,,FALSE,FALSE
8507,129262,251016,2015,2015-05-20T12:10:00Z,2015-03-26T00:00:00Z,2015-03-26T00:00:00Z,Contribution to ACT Appeal VUT151 -   Shelter and non-food items   (through ACT Alliance / Church of Sweden),2015-05-20T12:10:00Z,Standard,t,SEK,Traditional aid,,paid,2015-05-20,1,incoming,single,4543,37,Private (individuals & organizations),2015,"",4,241,VUT,,37,"",ACT Alliance / Act for Peace,Emergency Shelter and NFI,Vanuatu,"",2015,Primary,ACT Alliance / Act for Peace,Other,2015-05-20T12:10:00.000Z,2100000,"","","",628,VANUATU - Tropical Cyclone Pam - March 2015,"","","",8.366,"","","","","",,"","","","","",NGO,2015-03-26,approved date,Incoming,,FALSE,FALSE
